"code","message","type","context","selector"
"WCAG2AAA.Principle2.Guideline2_4.2_4_2.H25.2","Check that the title element describes the document.","notice","<title>Rock Healthcare – Caring in the...</title>","html > head > title"
"WCAG2AAA.Principle1.Guideline1_4.1_4_6.G17.Abs","This element is absolutely positioned and the background color can not be determined. Ensure the contrast ratio between the text and all covered parts of the background are at least 7:1.","warning","<a class=\"skip-link screen-reader-text\" href=\"#content\">Skip to content</a>","html > body > a:nth-child(1)"
"WCAG2AAA.Principle2.Guideline2_4.2_4_9.H30","Check that text of the link describes the purpose of the link.","notice","<a class=\"skip-link screen-reader-text\" href=\"#content\">Skip to content</a>","html > body > a:nth-child(1)"
"WCAG2AAA.Principle2.Guideline2_4.2_4_9.H30","Check that text of the link describes the purpose of the link.","notice","<a class=\"fusion-logo-link\" href=\"https://www.rockhealthcare.co.uk/\">\n\n\t\t\t\t\t\t<!-- standard logo -->\n...</a>","#wrapper > header > div:nth-child(1) > div:nth-child(2) > div > div:nth-child(1) > a"
"WCAG2AAA.Principle1.Guideline1_1.1_1_1.G94.Image","Ensure that the img element's alt text serves the same purpose and presents the same information as the image.","notice","<img src=\"https://www.rockhealthcare.co.uk/wp-content/uploads/2017/03/Menu-Logo-ContentV2.png\" srcset=\"https://www.rockhealthcare.co.uk/wp-content/uploads/2017/03/Menu-Logo-ContentV2.png 1x, https://www.rockhealthcare.co.uk/wp-content/uploads/2017/03...","#wrapper > header > div:nth-child(1) > div:nth-child(2) > div > div:nth-child(1) > a > img:nth-child(1)"
"WCAG2AAA.Principle1.Guideline1_1.1_1_1.G73,G74","If this image cannot be fully described in a short text alternative, ensure a long text alternative is also available, such as in the body text or through a link.","notice","<img src=\"https://www.rockhealthcare.co.uk/wp-content/uploads/2017/03/Menu-Logo-ContentV2.png\" srcset=\"https://www.rockhealthcare.co.uk/wp-content/uploads/2017/03/Menu-Logo-ContentV2.png 1x, https://www.rockhealthcare.co.uk/wp-content/uploads/2017/03...","#wrapper > header > div:nth-child(1) > div:nth-child(2) > div > div:nth-child(1) > a > img:nth-child(1)"
"WCAG2AAA.Principle1.Guideline1_1.1_1_1.G94.Image","Ensure that the img element's alt text serves the same purpose and presents the same information as the image.","notice","<img src=\"https://www.rockhealthcare.co.uk/wp-content/uploads/2017/03/Menu-Logo-ContentV2.png\" srcset=\"https://www.rockhealthcare.co.uk/wp-content/uploads/2017/03/Menu-Logo-ContentV2.png 1x, https://www.rockhealthcare.co.uk/wp-content/uploads/2017/03...","#wrapper > header > div:nth-child(1) > div:nth-child(2) > div > div:nth-child(1) > a > img:nth-child(2)"
"WCAG2AAA.Principle1.Guideline1_1.1_1_1.G73,G74","If this image cannot be fully described in a short text alternative, ensure a long text alternative is also available, such as in the body text or through a link.","notice","<img src=\"https://www.rockhealthcare.co.uk/wp-content/uploads/2017/03/Menu-Logo-ContentV2.png\" srcset=\"https://www.rockhealthcare.co.uk/wp-content/uploads/2017/03/Menu-Logo-ContentV2.png 1x, https://www.rockhealthcare.co.uk/wp-content/uploads/2017/03...","#wrapper > header > div:nth-child(1) > div:nth-child(2) > div > div:nth-child(1) > a > img:nth-child(2)"
"WCAG2AAA.Principle1.Guideline1_1.1_1_1.G94.Image","Ensure that the img element's alt text serves the same purpose and presents the same information as the image.","notice","<img src=\"https://www.rockhealthcare.co.uk/wp-content/uploads/2017/03/Menu-Logo-Content.png\" srcset=\"https://www.rockhealthcare.co.uk/wp-content/uploads/2017/03/Menu-Logo-Content.png 1x, https://www.rockhealthcare.co.uk/wp-content/uploads/2017/03/Ret...","#wrapper > header > div:nth-child(1) > div:nth-child(2) > div > div:nth-child(1) > a > img:nth-child(3)"
"WCAG2AAA.Principle1.Guideline1_1.1_1_1.G73,G74","If this image cannot be fully described in a short text alternative, ensure a long text alternative is also available, such as in the body text or through a link.","notice","<img src=\"https://www.rockhealthcare.co.uk/wp-content/uploads/2017/03/Menu-Logo-Content.png\" srcset=\"https://www.rockhealthcare.co.uk/wp-content/uploads/2017/03/Menu-Logo-Content.png 1x, https://www.rockhealthcare.co.uk/wp-content/uploads/2017/03/Ret...","#wrapper > header > div:nth-child(1) > div:nth-child(2) > div > div:nth-child(1) > a > img:nth-child(3)"
