"code","message","type","context","selector"
"WCAG2AAA.Principle2.Guideline2_4.2_4_2.H25.2","Check that the title element describes the document.","notice","<title>Home</title>","html > head > title"
"WCAG2AAA.Principle1.Guideline1_4.1_4_3_F24.F24.BGColour","Check that this element has an inherited foreground colour to complement the corresponding inline background colour or image.","warning","<div class=\"wsb-canvas-scrollable\" style=\"background-color: #ffffff; background-image: url(//nebula.wsimg.com/918f3f65ceba66cfe8c753f13cf13e70?AccessKeyId=531592D248B589D87A56&amp;alloworigin=1); background-position-x: center; background-position-y: ...","html > body > div:nth-child(2) > div > div:nth-child(1)"
"WCAG2AAA.Principle1.Guideline1_4.1_4_3_F24.F24.BGColour","Check that this element has an inherited foreground colour to complement the corresponding inline background colour or image.","warning","<div id=\"wsb-canvas-template-page\" class=\"wsb-canvas-page page\" style=\"height: 1985px; margin: auto; width: 1047px; background-color: #f6f6f6; position: relative; \"><div id=\"wsb-canvas-template-co...</div>","#wsb-canvas-template-page"
"WCAG2AAA.Principle2.Guideline2_4.2_4_9.H30","Check that text of the link describes the purpose of the link.","notice","<a id=\"wsb-button-eadadcfd-fa75-4a9f-8e56-d2cb290ba5f3\" class=\"wsb-button button_grey \" href=\"//nebula.wsimg.com/258e11f5ee60f196cc98cb9ae362ccec?AccessKeyId=06B829B4C118CE179DC2&amp;disposition=0&amp;alloworigin=1\"><span class=\"button-content wsb......","#wsb-button-eadadcfd-fa75-4a9f-8e56-d2cb290ba5f3"
"WCAG2AAA.Principle1.Guideline1_4.1_4_6.G17.BgImage","This element's text is placed on a background image. Ensure the contrast ratio between the text and all covered parts of the image are at least 7:1.","warning","<span class=\"button-content wsb-button-content\" style=\"white-space:nowrap\">Patient Charter<br></span>","#wsb-button-eadadcfd-fa75-4a9f-8e56-d2cb290ba5f3 > span"
"WCAG2AAA.Principle1.Guideline1_4.1_4_6.G17.Abs","This element is absolutely positioned and the background color can not be determined. Ensure the contrast ratio between the text and all covered parts of the background are at least 7:1.","warning","<span style=\"font-size: 12px;\">​</span>","#wsb-element-d51f3c03-10a9-4fa5-80cd-f36b9b07bdd9 > div > p > span:nth-child(1)"
"WCAG2AAA.Principle1.Guideline1_4.1_4_6.G17.Abs","This element is absolutely positioned and the background color can not be determined. Ensure the contrast ratio between the text and all covered parts of the background are at least 7:1.","warning","<a href=\"//nebula.wsimg.com/db07eada1e795373b5b43cfb30e6b8fb?AccessKeyId=06B829B4C118CE179DC2&amp;disposition=0&amp;alloworigin=1\" target=\"_blank\">QCQ Report 30/11/2016</a>","#wsb-element-d51f3c03-10a9-4fa5-80cd-f36b9b07bdd9 > div > p > span:nth-child(3) > a"
"WCAG2AAA.Principle2.Guideline2_4.2_4_9.H30","Check that text of the link describes the purpose of the link.","notice","<a href=\"//nebula.wsimg.com/db07eada1e795373b5b43cfb30e6b8fb?AccessKeyId=06B829B4C118CE179DC2&amp;disposition=0&amp;alloworigin=1\" target=\"_blank\">QCQ Report 30/11/2016</a>","#wsb-element-d51f3c03-10a9-4fa5-80cd-f36b9b07bdd9 > div > p > span:nth-child(3) > a"
"WCAG2AAA.Principle3.Guideline3_2.3_2_5.H83.3","Check that this link's link text contains information indicating that the link will open in a new window.","warning","<a href=\"//nebula.wsimg.com/db07eada1e795373b5b43cfb30e6b8fb?AccessKeyId=06B829B4C118CE179DC2&amp;disposition=0&amp;alloworigin=1\" target=\"_blank\">QCQ Report 30/11/2016</a>","#wsb-element-d51f3c03-10a9-4fa5-80cd-f36b9b07bdd9 > div > p > span:nth-child(3) > a"
"WCAG2AAA.Principle1.Guideline1_4.1_4_6.G18.BgImage","This element's text is placed on a background image. Ensure the contrast ratio between the text and all covered parts of the image are at least 4.5:1.","warning","<span style=\"font-size: 26px;\">Contact Details</span>","#wsb-element-d31b036a-d922-49ee-a75d-ca436300ffd6 > div > p:nth-child(1) > strong:nth-child(1) > span"
"WCAG2AAA.Principle1.Guideline1_4.1_4_6.G17.BgImage","This element's text is placed on a background image. Ensure the contrast ratio between the text and all covered parts of the image are at least 7:1.","warning","<strong style=\"font-size: 16px;\">Soho Road Primary Care Centre</strong>","#wsb-element-d31b036a-d922-49ee-a75d-ca436300ffd6 > div > p:nth-child(2) > strong"
