"code","message","type","context","selector"
"WCAG2AAA.Principle2.Guideline2_4.2_4_2.H25.2","Check that the title element describes the document.","notice","<title>Family healthcare from Newbury ...</title>","html > head > title"
"WCAG2AAA.Principle1.Guideline1_1.1_1_1.G94.Image","Ensure that the img element's alt text serves the same purpose and presents the same information as the image.","notice","<img src=\"header.jpg\" height=\"150\" width=\"780\" alt=\"Newbury Green Medical Practice header image\" title=\"Newbury Green Medical Practice\">","html > body > div > div:nth-child(1) > img"
"WCAG2AAA.Principle1.Guideline1_1.1_1_1.G73,G74","If this image cannot be fully described in a short text alternative, ensure a long text alternative is also available, such as in the body text or through a link.","notice","<img src=\"header.jpg\" height=\"150\" width=\"780\" alt=\"Newbury Green Medical Practice header image\" title=\"Newbury Green Medical Practice\">","html > body > div > div:nth-child(1) > img"
"WCAG2AAA.Principle2.Guideline2_4.2_4_9.H30","Check that text of the link describes the purpose of the link.","notice","<a href=\"index.htm\">Home</a>","html > body > div > div:nth-child(2) > ul > li:nth-child(1) > a"
"WCAG2AAA.Principle1.Guideline1_4.1_4_6.G17.Fail","This element has insufficient contrast at this conformance level. Expected a contrast ratio of at least 7:1, but text in this element has a contrast ratio of 6.31:1. Recommendation: change background to #0b671b.","error","<a href=\"practice.htm\">About The Practice</a>","html > body > div > div:nth-child(2) > ul > li:nth-child(2) > a"
"WCAG2AAA.Principle2.Guideline2_4.2_4_9.H30","Check that text of the link describes the purpose of the link.","notice","<a href=\"practice.htm\">About The Practice</a>","html > body > div > div:nth-child(2) > ul > li:nth-child(2) > a"
"WCAG2AAA.Principle1.Guideline1_4.1_4_6.G17.Fail","This element has insufficient contrast at this conformance level. Expected a contrast ratio of at least 7:1, but text in this element has a contrast ratio of 6.31:1. Recommendation: change background to #0b671b.","error","<a href=\"findus.htm\">How To Find Us</a>","html > body > div > div:nth-child(2) > ul > li:nth-child(3) > a"
"WCAG2AAA.Principle2.Guideline2_4.2_4_9.H30","Check that text of the link describes the purpose of the link.","notice","<a href=\"findus.htm\">How To Find Us</a>","html > body > div > div:nth-child(2) > ul > li:nth-child(3) > a"
"WCAG2AAA.Principle1.Guideline1_4.1_4_6.G17.Fail","This element has insufficient contrast at this conformance level. Expected a contrast ratio of at least 7:1, but text in this element has a contrast ratio of 6.31:1. Recommendation: change background to #0b671b.","error","<a href=\"ppg.htm\">Patient Participation Group</a>","html > body > div > div:nth-child(2) > ul > li:nth-child(4) > a"
"WCAG2AAA.Principle2.Guideline2_4.2_4_9.H30","Check that text of the link describes the purpose of the link.","notice","<a href=\"ppg.htm\">Patient Participation Group</a>","html > body > div > div:nth-child(2) > ul > li:nth-child(4) > a"
"WCAG2AAA.Principle1.Guideline1_4.1_4_6.G17.Fail","This element has insufficient contrast at this conformance level. Expected a contrast ratio of at least 7:1, but text in this element has a contrast ratio of 6.31:1. Recommendation: change background to #0b671b.","error","<a href=\"online.htm\">Online Services</a>","html > body > div > div:nth-child(2) > ul > li:nth-child(5) > a"
"WCAG2AAA.Principle2.Guideline2_4.2_4_9.H30","Check that text of the link describes the purpose of the link.","notice","<a href=\"online.htm\">Online Services</a>","html > body > div > div:nth-child(2) > ul > li:nth-child(5) > a"
"WCAG2AAA.Principle1.Guideline1_4.1_4_6.G17.Fail","This element has insufficient contrast at this conformance level. Expected a contrast ratio of at least 7:1, but text in this element has a contrast ratio of 6.31:1. Recommendation: change background to #0b671b.","error","<a href=\"links.htm\">Links &amp; Information</a>","html > body > div > div:nth-child(2) > ul > li:nth-child(6) > a"
"WCAG2AAA.Principle2.Guideline2_4.2_4_9.H30","Check that text of the link describes the purpose of the link.","notice","<a href=\"links.htm\">Links &amp; Information</a>","html > body > div > div:nth-child(2) > ul > li:nth-child(6) > a"
"WCAG2AAA.Principle1.Guideline1_4.1_4_6.G17.Fail","This element has insufficient contrast at this conformance level. Expected a contrast ratio of at least 7:1, but text in this element has a contrast ratio of 6.31:1. Recommendation: change text colour to #0b671b.","error","<a href=\"findus.htm\">here</a>","html > body > div > div:nth-child(3) > div:nth-child(1) > div > p:nth-child(2) > a"
"WCAG2AAA.Principle2.Guideline2_4.2_4_9.H30","Check that text of the link describes the purpose of the link.","notice","<a href=\"findus.htm\">here</a>","html > body > div > div:nth-child(3) > div:nth-child(1) > div > p:nth-child(2) > a"
"WCAG2AAA.Principle1.Guideline1_4.1_4_6.G17.Fail","This element has insufficient contrast at this conformance level. Expected a contrast ratio of at least 7:1, but text in this element has a contrast ratio of 6.31:1. Recommendation: change text colour to #0b671b.","error","<a href=\"http://goo.gl/m8bu9k\">http://goo.gl/m8bu9k</a>","html > body > div > div:nth-child(3) > div:nth-child(1) > div > p:nth-child(3) > a"
"WCAG2AAA.Principle2.Guideline2_4.2_4_9.H30","Check that text of the link describes the purpose of the link.","notice","<a href=\"http://goo.gl/m8bu9k\">http://goo.gl/m8bu9k</a>","html > body > div > div:nth-child(3) > div:nth-child(1) > div > p:nth-child(3) > a"
"WCAG2AAA.Principle1.Guideline1_3.1_3_1_AAA.G141","The heading structure is not logically nested. This h2 element appears to be the primary document heading, so should be an h1 element.","error","<h2>Newbury Green Medical Practice</h2>","html > body > div > div:nth-child(3) > div:nth-child(2) > div:nth-child(2) > h2"
"WCAG2AAA.Principle1.Guideline1_3.1_3_1.H48","If this element contains a navigation section, it is recommended that it be marked up as a list.","warning","<div class=\"newsbox\">\n<span class=\"sb2\">Practice New...</div>","html > body > div > div:nth-child(3) > div:nth-child(2) > div:nth-child(2) > div:nth-child(2)"
