"code","message","type","context","selector"
"WCAG2AAA.Principle2.Guideline2_4.2_4_2.H25.2","Check that the title element describes the document.","notice","<title>St John's Surgery - GP Surgery,...</title>","html > head > title"
"WCAG2AAA.Principle1.Guideline1_4.1_4_6.G17.Fail","This element has insufficient contrast at this conformance level. Expected a contrast ratio of at least 7:1, but text in this element has a contrast ratio of 4.87:1. Recommendation: change background to #005c98.","error","<p data-ux=\"Phone\" data-aid=\"HEADER_PHONE_RENDERED\" data-route=\"phone\" data-tccl=\"ux2.header.phone_number.click,click\" class=\"x-el x-el-p c1-1 c1-2 c1-1c c1-1d c1-1e c1-1f c1-c c1-1g c1-1h c1-1i c1-b c1-1j c1-1k c1-d c1-e x-d-ux x-d-aid x-d-route x-d...","#2439a57f-7819-46a4-8fe2-02e45f990681 > div > div > div > section > div:nth-child(1) > div > p"
"WCAG2AAA.Principle1.Guideline1_3.1_3_1.H48","If this element contains a navigation section, it is recommended that it be marked up as a list.","warning","<p data-ux=\"Phone\" data-aid=\"HEADER_PHONE_RENDERED\" data-route=\"phone\" data-tccl=\"ux2.header.phone_number.click,click\" class=\"x-el x-el-p c1-1 c1-2 c1-1c c1-1d c1-1e c1-1f c1-c c1-1g c1-1h c1-1i c1-b c1-1j c1-1k c1-d c1-e x-d-ux x-d-aid x-d-route x-d...","#2439a57f-7819-46a4-8fe2-02e45f990681 > div > div > div > section > div:nth-child(1) > div > p"
"WCAG2AAA.Principle1.Guideline1_4.1_4_6.G17.Fail","This element has insufficient contrast at this conformance level. Expected a contrast ratio of at least 7:1, but text in this element has a contrast ratio of 4.87:1. Recommendation: change background to #005c98.","error","<a rel=\"\" data-ux=\"Link\" href=\"tel:01945880471\" class=\"x-el x-el-a c1-1 c1-1l c1-1m c1-1g c1-1n c1-1o c1-1c c1-1d c1-1p c1-1q c1-b c1-u c1-1r x-d-ux\" data-tccl=\"ux2.HEADER.header9.PromoBanner.Default.Link.Default.8163.click,click\">01945 880471</a>","#2439a57f-7819-46a4-8fe2-02e45f990681 > div > div > div > section > div:nth-child(1) > div > p > a:nth-child(1)"
"WCAG2AAA.Principle2.Guideline2_4.2_4_9.H30","Check that text of the link describes the purpose of the link.","notice","<a rel=\"\" data-ux=\"Link\" href=\"tel:01945880471\" class=\"x-el x-el-a c1-1 c1-1l c1-1m c1-1g c1-1n c1-1o c1-1c c1-1d c1-1p c1-1q c1-b c1-u c1-1r x-d-ux\" data-tccl=\"ux2.HEADER.header9.PromoBanner.Default.Link.Default.8163.click,click\">01945 880471</a>","#2439a57f-7819-46a4-8fe2-02e45f990681 > div > div > div > section > div:nth-child(1) > div > p > a:nth-child(1)"
"WCAG2AAA.Principle1.Guideline1_4.1_4_6.G17.Fail","This element has insufficient contrast at this conformance level. Expected a contrast ratio of at least 7:1, but text in this element has a contrast ratio of 4.87:1. Recommendation: change background to #005c98.","error","<a rel=\"\" data-ux=\"Link\" href=\"tel:01945881610\" class=\"x-el x-el-a c1-1 c1-1l c1-1m c1-1g c1-1n c1-1o c1-1c c1-1d c1-1p c1-1q c1-b c1-u c1-1r x-d-ux\" data-tccl=\"ux2.HEADER.header9.PromoBanner.Default.Link.Default.8164.click,click\">01945 881610</a>","#2439a57f-7819-46a4-8fe2-02e45f990681 > div > div > div > section > div:nth-child(1) > div > p > a:nth-child(2)"
"WCAG2AAA.Principle2.Guideline2_4.2_4_9.H30","Check that text of the link describes the purpose of the link.","notice","<a rel=\"\" data-ux=\"Link\" href=\"tel:01945881610\" class=\"x-el x-el-a c1-1 c1-1l c1-1m c1-1g c1-1n c1-1o c1-1c c1-1d c1-1p c1-1q c1-b c1-u c1-1r x-d-ux\" data-tccl=\"ux2.HEADER.header9.PromoBanner.Default.Link.Default.8164.click,click\">01945 881610</a>","#2439a57f-7819-46a4-8fe2-02e45f990681 > div > div > div > section > div:nth-child(1) > div > p > a:nth-child(2)"
"WCAG2AAA.Principle2.Guideline2_4.2_4_9.H30","Check that text of the link describes the purpose of the link.","notice","<a rel=\"\" data-ux=\"Link\" data-page=\"90c609a6-c867-48cd-a6c5-6e9006edb76e\" title=\"St John's Surgery\" href=\"/\" class=\"x-el x-el-a c1-1 c1-1l c1-c c1-1g c1-2m c1-1o c1-1c c1-1d c1-1p c1-1q c1-b c1-2n c1-2o c1-2p c1-2q c1-2r c1-d c1-e x-d-ux x-d-page\" da...","#header_stickynav8165 > nav > div > div:nth-child(1) > div:nth-child(1) > div > a"
"WCAG2AAA.Principle1.Guideline1_3.1_3_1_AAA.G141","The heading structure is not logically nested. This h3 element appears to be the primary document heading, so should be an h1 element.","error","<h3 data-ux=\"LogoHeading\" logotext=\"St John's Surgery\" data-aid=\"HEADER_LOGO_TEXT_RENDERED\" data-route=\"logo/logoText\" class=\"x-el x-el-h3 c1-1c c1-1d c1-2s c1-2t c1-2m c1-2u c1-2v c1-2w c1-1h c1-1i c1-2l c1-u c1-2x c1-2y x-d-ux x-d-aid x-d-route\">St...","#header_stickynav8165 > nav > div > div:nth-child(1) > div:nth-child(1) > div > a > h3"
"WCAG2AAA.Principle2.Guideline2_4.2_4_9.H30","Check that text of the link describes the purpose of the link.","notice","<a rel=\"\" data-ux=\"LinkDropdown\" data-toggle-ignore=\"true\" id=\"1\" toggleid=\"n-8162-navId-mobile\" uniqueid=\"n-8162\" icon=\"hamburger\" openicon=\"hamburger\" openwidth=\"100%\" staticcontent=\"[object Object]\" closeattr=\"data-close\" data-edit-interactive=\"tr...","#1"
