"code","message","type","context","selector"
"WCAG2AAA.Principle2.Guideline2_4.2_4_2.H25.2","Check that the title element describes the document.","notice","<title>Home St Andrews Medical Centre</title>","html > head > title"
"WCAG2AAA.Principle2.Guideline2_4.2_4_1.H64.1","Iframe element requires a non-empty title attribute that identifies the frame.","error","<iframe id=\":2.container\" class=\"goog-te-banner-frame skiptranslate\" frameborder=\"0\" src=\"javascript:''\" style=\"visibility:visible\"></iframe>","#:2.container"
"WCAG2AAA.Principle1.Guideline1_1.1_1_1.H30.2","Img element is the only content of the link, but is missing alt text. The alt text should describe the purpose of the link.","error","<a class=\"nonblock nontext MuseLinkActive clip_frame shared_content temp_no_id\" href=\"index.html\" data-href=\"page:U93\" data-content-guid=\"u27955_content\" data-orig-id=\"u27955\"><!-- image --><img class=\"block...</a>","#bp_infinity > div > div:nth-child(1) > a"
"WCAG2AAA.Principle2.Guideline2_4.2_4_9.H30","Check that text of the link describes the purpose of the link.","notice","<a class=\"nonblock nontext MuseLinkActive clip_frame shared_content temp_no_id\" href=\"index.html\" data-href=\"page:U93\" data-content-guid=\"u27955_content\" data-orig-id=\"u27955\"><!-- image --><img class=\"block...</a>","#bp_infinity > div > div:nth-child(1) > a"
"WCAG2AAA.Principle1.Guideline1_1.1_1_1.G73,G74","If this image cannot be fully described in a short text alternative, ensure a long text alternative is also available, such as in the body text or through a link.","notice","<img class=\"block temp_no_img_src temp_no_id\" data-orig-src=\"images/standrews97x95.jpg?crc=4000241540\" data-hidpi-src=\"images/standrews97x95_2x.jpg?crc=3793645121\" alt=\"\" width=\"97\" height=\"94\" src=\"images/blank.gif?crc=4208392903\" data-orig-id=\"u279...","#bp_infinity > div > div:nth-child(1) > a > img"
"WCAG2AAA.Principle1.Guideline1_3.1_3_1.H48","If this element contains a navigation section, it is recommended that it be marked up as a list.","warning","<div class=\"clearfix temp_no_id\" data-orig-id=\"u2565_align_to_page\">\n         <!-- m_editable regio...</div>","#bp_infinity > div > div:nth-child(2) > div:nth-child(1) > div:nth-child(2) > div > div"
"WCAG2AAA.Principle2.Guideline2_4.2_4_9.H30","Check that text of the link describes the purpose of the link.","notice","<a class=\"nonblock nontext Button gradient clearfix grpelem shared_content temp_no_id\" href=\"appointments.html\" data-href=\"page:U32590\" data-muse-uid=\"U2580\" data-content-guid=\"buttonu2580_content\" data-orig-id=\"buttonu2580\"><!-- container box --><!-...","#bp_infinity > div > div:nth-child(2) > div:nth-child(1) > div:nth-child(2) > div > div > a:nth-child(1)"
"WCAG2AAA.Principle1.Guideline1_1.1_1_1.H67.2","Img element is marked so that it is ignored by Assistive Technology.","warning","<img class=\"block temp_no_img_src temp_no_id\" data-orig-src=\"images/appointment_icon139x147.png?crc=412450461\" alt=\"\" width=\"139\" height=\"147\" data-muse-src=\"images/appointment_icon139x147.png?crc=412450461\" src=\"images/blank.gif?crc=4208392903\" data...","#bp_infinity > div > div:nth-child(2) > div:nth-child(1) > div:nth-child(2) > div > div > a:nth-child(1) > div > img"
"WCAG2AAA.Principle1.Guideline1_1.1_1_1.G73,G74","If this image cannot be fully described in a short text alternative, ensure a long text alternative is also available, such as in the body text or through a link.","notice","<img class=\"block temp_no_img_src temp_no_id\" data-orig-src=\"images/appointment_icon139x147.png?crc=412450461\" alt=\"\" width=\"139\" height=\"147\" data-muse-src=\"images/appointment_icon139x147.png?crc=412450461\" src=\"images/blank.gif?crc=4208392903\" data...","#bp_infinity > div > div:nth-child(2) > div:nth-child(1) > div:nth-child(2) > div > div > a:nth-child(1) > div > img"
"WCAG2AAA.Principle2.Guideline2_4.2_4_9.H30","Check that text of the link describes the purpose of the link.","notice","<a class=\"nonblock nontext Button gradient clearfix grpelem shared_content temp_no_id\" href=\"prescriptions.html\" data-href=\"page:U32060\" data-muse-uid=\"U2860\" data-content-guid=\"buttonu2860_content\" data-orig-id=\"buttonu2860\"><!-- container box --><!...","#bp_infinity > div > div:nth-child(2) > div:nth-child(1) > div:nth-child(2) > div > div > a:nth-child(2)"
"WCAG2AAA.Principle1.Guideline1_1.1_1_1.H67.2","Img element is marked so that it is ignored by Assistive Technology.","warning","<img class=\"block temp_no_img_src temp_no_id\" data-orig-src=\"images/prescription_icon145x135.png?crc=210492138\" data-hidpi-src=\"images/prescription_icon145x135_2x.png?crc=158476863\" alt=\"\" width=\"144\" height=\"135\" data-muse-src=\"images/prescription_i...","#bp_infinity > div > div:nth-child(2) > div:nth-child(1) > div:nth-child(2) > div > div > a:nth-child(2) > div > img"
"WCAG2AAA.Principle1.Guideline1_1.1_1_1.G73,G74","If this image cannot be fully described in a short text alternative, ensure a long text alternative is also available, such as in the body text or through a link.","notice","<img class=\"block temp_no_img_src temp_no_id\" data-orig-src=\"images/prescription_icon145x135.png?crc=210492138\" data-hidpi-src=\"images/prescription_icon145x135_2x.png?crc=158476863\" alt=\"\" width=\"144\" height=\"135\" data-muse-src=\"images/prescription_i...","#bp_infinity > div > div:nth-child(2) > div:nth-child(1) > div:nth-child(2) > div > div > a:nth-child(2) > div > img"
"WCAG2AAA.Principle1.Guideline1_1.1_1_1.H67.2","Img element is marked so that it is ignored by Assistive Technology.","warning","<img class=\"block temp_no_img_src temp_no_id\" data-orig-src=\"images/logo_qcare.jpg?crc=4050554192\" alt=\"\" width=\"211\" height=\"67\" data-muse-src=\"images/logo_qcare.jpg?crc=4050554192\" src=\"images/blank.gif?crc=4208392903\" data-orig-id=\"u28535_img\">","#bp_infinity > div > div:nth-child(2) > div:nth-child(3) > div > div > div:nth-child(1) > div > img"
"WCAG2AAA.Principle1.Guideline1_1.1_1_1.G73,G74","If this image cannot be fully described in a short text alternative, ensure a long text alternative is also available, such as in the body text or through a link.","notice","<img class=\"block temp_no_img_src temp_no_id\" data-orig-src=\"images/logo_qcare.jpg?crc=4050554192\" alt=\"\" width=\"211\" height=\"67\" data-muse-src=\"images/logo_qcare.jpg?crc=4050554192\" src=\"images/blank.gif?crc=4208392903\" data-orig-id=\"u28535_img\">","#bp_infinity > div > div:nth-child(2) > div:nth-child(3) > div > div > div:nth-child(1) > div > img"
"WCAG2AAA.Principle1.Guideline1_1.1_1_1.H67.2","Img element is marked so that it is ignored by Assistive Technology.","warning","<img class=\"block temp_no_img_src temp_no_id\" data-orig-src=\"images/logo_qcare.jpg?crc=4050554192\" alt=\"\" width=\"211\" height=\"67\" data-muse-src=\"images/logo_qcare.jpg?crc=4050554192\" src=\"images/blank.gif?crc=4208392903\" data-orig-id=\"u37381_img\">","#bp_infinity > div > div:nth-child(2) > div:nth-child(3) > div > div > div:nth-child(2) > div > img"
"WCAG2AAA.Principle1.Guideline1_1.1_1_1.G73,G74","If this image cannot be fully described in a short text alternative, ensure a long text alternative is also available, such as in the body text or through a link.","notice","<img class=\"block temp_no_img_src temp_no_id\" data-orig-src=\"images/logo_qcare.jpg?crc=4050554192\" alt=\"\" width=\"211\" height=\"67\" data-muse-src=\"images/logo_qcare.jpg?crc=4050554192\" src=\"images/blank.gif?crc=4208392903\" data-orig-id=\"u37381_img\">","#bp_infinity > div > div:nth-child(2) > div:nth-child(3) > div > div > div:nth-child(2) > div > img"
"WCAG2AAA.Principle1.Guideline1_1.1_1_1.H67.2","Img element is marked so that it is ignored by Assistive Technology.","warning","<img class=\"block temp_no_img_src temp_no_id\" data-orig-src=\"images/logo_qcare.jpg?crc=4050554192\" alt=\"\" width=\"211\" height=\"67\" data-muse-src=\"images/logo_qcare.jpg?crc=4050554192\" src=\"images/blank.gif?crc=4208392903\" data-orig-id=\"u37828_img\">","#bp_infinity > div > div:nth-child(2) > div:nth-child(3) > div > div > div:nth-child(3) > div > img"
"WCAG2AAA.Principle1.Guideline1_1.1_1_1.G73,G74","If this image cannot be fully described in a short text alternative, ensure a long text alternative is also available, such as in the body text or through a link.","notice","<img class=\"block temp_no_img_src temp_no_id\" data-orig-src=\"images/logo_qcare.jpg?crc=4050554192\" alt=\"\" width=\"211\" height=\"67\" data-muse-src=\"images/logo_qcare.jpg?crc=4050554192\" src=\"images/blank.gif?crc=4208392903\" data-orig-id=\"u37828_img\">","#bp_infinity > div > div:nth-child(2) > div:nth-child(3) > div > div > div:nth-child(3) > div > img"
"WCAG2AAA.Principle1.Guideline1_1.1_1_1.H67.2","Img element is marked so that it is ignored by Assistive Technology.","warning","<img class=\"block temp_no_img_src temp_no_id\" data-orig-src=\"images/standrews97x95.jpg?crc=4000241540\" data-hidpi-src=\"images/standrews97x95_2x.jpg?crc=3793645121\" alt=\"\" width=\"97\" height=\"94\" data-muse-src=\"images/standrews97x95.jpg?crc=4000241540\"...","#pu38330 > div > img"
"WCAG2AAA.Principle1.Guideline1_1.1_1_1.G73,G74","If this image cannot be fully described in a short text alternative, ensure a long text alternative is also available, such as in the body text or through a link.","notice","<img class=\"block temp_no_img_src temp_no_id\" data-orig-src=\"images/standrews97x95.jpg?crc=4000241540\" data-hidpi-src=\"images/standrews97x95_2x.jpg?crc=3793645121\" alt=\"\" width=\"97\" height=\"94\" data-muse-src=\"images/standrews97x95.jpg?crc=4000241540\"...","#pu38330 > div > img"
"WCAG2AAA.Principle1.Guideline1_1.1_1_1.H67.2","Img element is marked so that it is ignored by Assistive Technology.","warning","<img class=\"block temp_no_img_src temp_no_id\" data-orig-src=\"images/white_social.png?crc=536358268\" data-hidpi-src=\"images/white_social_2x.png?crc=118096411\" alt=\"\" width=\"108\" height=\"64\" src=\"images/blank.gif?crc=4208392903\" data-orig-id=\"u48720_im...","#pu48720 > div > img"
"WCAG2AAA.Principle1.Guideline1_1.1_1_1.G73,G74","If this image cannot be fully described in a short text alternative, ensure a long text alternative is also available, such as in the body text or through a link.","notice","<img class=\"block temp_no_img_src temp_no_id\" data-orig-src=\"images/white_social.png?crc=536358268\" data-hidpi-src=\"images/white_social_2x.png?crc=118096411\" alt=\"\" width=\"108\" height=\"64\" src=\"images/blank.gif?crc=4208392903\" data-orig-id=\"u48720_im...","#pu48720 > div > img"
"WCAG2AAA.Principle1.Guideline1_3.1_3_1.H48","If this element contains a navigation section, it is recommended that it be marked up as a list.","warning","<div class=\"clearfix grpelem\" id=\"pu190\"><!-- group -->\n     \n     <div ...</div>","#pu190"
"WCAG2AAA.Principle1.Guideline1_1.1_1_1.H30.2","Img element is the only content of the link, but is missing alt text. The alt text should describe the purpose of the link.","error","<a class=\"nonblock nontext MuseLinkActive clip_frame\" href=\"index.html\" data-href=\"page:U93\" id=\"u27955\"><!-- image --><img class=\"block...</a>","#u27955"
"WCAG2AAA.Principle2.Guideline2_4.2_4_9.H30","Check that text of the link describes the purpose of the link.","notice","<a class=\"nonblock nontext MuseLinkActive clip_frame\" href=\"index.html\" data-href=\"page:U93\" id=\"u27955\"><!-- image --><img class=\"block...</a>","#u27955"
"WCAG2AAA.Principle1.Guideline1_1.1_1_1.H2.EG4","Img element inside a link has empty or missing alt text when a link beside it contains link text. Consider combining the links.","error","<img class=\"block\" data-hidpi-src=\"images/standrews_2x.jpg?crc=234676210\" alt=\"\" width=\"102\" height=\"99\" src=\"images/standrews.jpg?crc=3779041528\" id=\"u27955_img\">","#u27955_img"
"WCAG2AAA.Principle1.Guideline1_1.1_1_1.G73,G74","If this image cannot be fully described in a short text alternative, ensure a long text alternative is also available, such as in the body text or through a link.","notice","<img class=\"block\" data-hidpi-src=\"images/standrews_2x.jpg?crc=234676210\" alt=\"\" width=\"102\" height=\"99\" src=\"images/standrews.jpg?crc=3779041528\" id=\"u27955_img\">","#u27955_img"
"WCAG2AAA.Principle2.Guideline2_4.2_4_9.H30","Check that text of the link describes the purpose of the link.","notice","<a class=\"nonblock nontext MuseLinkActive clearfix shared_content\" id=\"u27973-5\" href=\"index.html\" data-href=\"page:U93\" data-ibe-flags=\"txtStyleSrc\" data-content-guid=\"u27973-5_content\"><!-- content --><p><span id=\"u2...</a>","#u27973-5"
"WCAG2AAA.Principle1.Guideline1_4.1_4_6.G18.Fail","This element has insufficient contrast at this conformance level. Expected a contrast ratio of at least 4.5:1, but text in this element has a contrast ratio of 2.11:1. Recommendation: change text colour to #008579.","error","<span id=\"u27973\">st</span>","#u27973"
"WCAG2AAA.Principle2.Guideline2_4.2_4_9.H30","Check that text of the link describes the purpose of the link.","notice","<a class=\"nonblock nontext clearfix shared_content\" id=\"u52335-4\" href=\"https://forms.gle/6ShawQwdfiDzUT6L6\" data-ibe-flags=\"txtStyleSrc\" data-content-guid=\"u52335-4_content\"><!-- content --><p id=\"u52335-2...</a>","#u52335-4"
"WCAG2AAA.Principle1.Guideline1_4.1_4_6.G17.Fail","This element has insufficient contrast at this conformance level. Expected a contrast ratio of at least 7:1, but text in this element has a contrast ratio of 2.11:1. Recommendation: change background to #00645b.","error","<p id=\"u52335-2\">REGISTER AS A PATIENT</p>","#u52335-2"
"WCAG2AAA.Principle2.Guideline2_4.2_4_9.H30","Check that text of the link describes the purpose of the link.","notice","<a class=\"nonblock nontext clearfix shared_content\" id=\"u52365-4\" href=\"http://www.patient-services.co.uk/\" data-ibe-flags=\"txtStyleSrc\" data-content-guid=\"u52365-4_content\"><!-- content --><p>REGISTER FOR...</a>","#u52365-4"
"WCAG2AAA.Principle1.Guideline1_4.1_4_6.G17.Fail","This element has insufficient contrast at this conformance level. Expected a contrast ratio of at least 7:1, but text in this element has a contrast ratio of 2.11:1. Recommendation: change background to #00645b.","error","<p>REGISTER FOR ONLINE SERVICES NO...</p>","#u52365-4 > p"
"WCAG2AAA.Principle4.Guideline4_1.4_1_2.H91.Button.Name","This button element does not have a name available to an accessibility API. Valid names are: title attribute, element content, aria-label attribute, aria-labelledby attribute.","error","<button id=\"trigger-overlay\" class=\"buttonopen\"></button>","#trigger-overlay"
"WCAG2AAA.Principle3.Guideline3_2.3_2_1.G107","Check that a change of context does not occur when this input field receives focus.","notice","<button id=\"trigger-overlay\" class=\"buttonopen\"></button>","#trigger-overlay"
"WCAG2AAA.Principle4.Guideline4_1.4_1_2.H91.Button.Name","This button element does not have a name available to an accessibility API. Valid names are: title attribute, element content, aria-label attribute, aria-labelledby attribute.","error","<button type=\"button\" class=\"overlay-close\"></button>","#u37357 > div > button"
"WCAG2AAA.Principle3.Guideline3_2.3_2_1.G107","Check that a change of context does not occur when this input field receives focus.","notice","<button type=\"button\" class=\"overlay-close\"></button>","#u37357 > div > button"
"WCAG2AAA.Principle2.Guideline2_4.2_4_9.H30","Check that text of the link describes the purpose of the link.","notice","<a href=\"./index.html\" target=\"_self\">Home</a>","#bgmu > li:nth-child(1) > a"
"WCAG2AAA.Principle2.Guideline2_4.2_4_9.H30","Check that text of the link describes the purpose of the link.","notice","<a href=\"./news.html\" target=\"_self\">News</a>","#bgmu > li:nth-child(2) > a"
"WCAG2AAA.Principle2.Guideline2_4.2_4_9.H30","Check that text of the link describes the purpose of the link.","notice","<a href=\"./services.html\" target=\"_self\">Services</a>","#bgmu > li:nth-child(3) > a"
"WCAG2AAA.Principle2.Guideline2_4.2_4_9.H30","Check that text of the link describes the purpose of the link.","notice","<a href=\"./staff.html\" target=\"_self\">Staff</a>","#bgmu > li:nth-child(4) > a"
"WCAG2AAA.Principle2.Guideline2_4.2_4_9.H30","Check that text of the link describes the purpose of the link.","notice","<a href=\"./new-patients.html\" target=\"_self\">New Patients</a>","#bgmu > li:nth-child(5) > a"
"WCAG2AAA.Principle2.Guideline2_4.2_4_9.H30","Check that text of the link describes the purpose of the link.","notice","<a href=\"./contact-us.html\" target=\"_self\">Contact Us</a>","#bgmu > li:nth-child(6) > a"
"WCAG2AAA.Principle2.Guideline2_4.2_4_9.H30","Check that text of the link describes the purpose of the link.","notice","<a href=\"./prescriptions.html\" target=\"_self\">Prescriptions</a>","#bgmu > li:nth-child(7) > a"
"WCAG2AAA.Principle2.Guideline2_4.2_4_9.H30","Check that text of the link describes the purpose of the link.","notice","<a href=\"./appointments.html\" target=\"_self\">Appointments</a>","#bgmu > li:nth-child(8) > a"
"WCAG2AAA.Principle1.Guideline1_1.1_1_1.H67.2","Img element is marked so that it is ignored by Assistive Technology.","warning","<img class=\"block\" data-hidpi-src=\"images/standrews_2x.jpg?crc=234676210\" alt=\"\" width=\"102\" height=\"99\" data-muse-src=\"images/standrews.jpg?crc=3779041528\" src=\"images/standrews.jpg?crc=3779041528\" id=\"u38350_img\">","#u38350_img"
"WCAG2AAA.Principle1.Guideline1_1.1_1_1.G73,G74","If this image cannot be fully described in a short text alternative, ensure a long text alternative is also available, such as in the body text or through a link.","notice","<img class=\"block\" data-hidpi-src=\"images/standrews_2x.jpg?crc=234676210\" alt=\"\" width=\"102\" height=\"99\" data-muse-src=\"images/standrews.jpg?crc=3779041528\" src=\"images/standrews.jpg?crc=3779041528\" id=\"u38350_img\">","#u38350_img"
"WCAG2AAA.Principle1.Guideline1_4.1_4_6.G18.Fail","This element has insufficient contrast at this conformance level. Expected a contrast ratio of at least 4.5:1, but text in this element has a contrast ratio of 2.11:1. Recommendation: change text colour to #008579.","error","<span id=\"u38352\">st</span>","#u38352"
"WCAG2AAA.Principle2.Guideline2_4.2_4_9.H30","Check that text of the link describes the purpose of the link.","notice","<a class=\"nonblock nontext Button gradient clearfix grpelem\" href=\"appointments.html\" data-href=\"page:U32590\" data-muse-uid=\"U2580\" id=\"buttonu2580\"><!-- container box --><!-- m_ed...</a>","#buttonu2580"
"WCAG2AAA.Principle1.Guideline1_4.1_4_6.G18.BgImage","This element's text is placed on a background image. Ensure the contrast ratio between the text and all covered parts of the image are at least 4.5:1.","warning","<p>APPOINTMENTS</p>","#u2745-4 > p"
"WCAG2AAA.Principle1.Guideline1_1.1_1_1.H67.2","Img element is marked so that it is ignored by Assistive Technology.","warning","<img class=\"block\" alt=\"\" width=\"112\" height=\"118\" data-muse-src=\"images/appointment_icon112x119.png?crc=412450461\" src=\"images/appointment_icon112x119.png?crc=412450461\" id=\"u28417_img\">","#u28417_img"
"WCAG2AAA.Principle1.Guideline1_1.1_1_1.G73,G74","If this image cannot be fully described in a short text alternative, ensure a long text alternative is also available, such as in the body text or through a link.","notice","<img class=\"block\" alt=\"\" width=\"112\" height=\"118\" data-muse-src=\"images/appointment_icon112x119.png?crc=412450461\" src=\"images/appointment_icon112x119.png?crc=412450461\" id=\"u28417_img\">","#u28417_img"
"WCAG2AAA.Principle1.Guideline1_4.1_4_6.G17.BgImage","This element's text is placed on a background image. Ensure the contrast ratio between the text and all covered parts of the image are at least 7:1.","warning","<p>CLICK HERE TO MAKE AN APPOINTME...</p>","#u2845-4 > p"
"WCAG2AAA.Principle1.Guideline1_1.1_1_1.H67.2","Img element is marked so that it is ignored by Assistive Technology.","warning","<img src=\"https://www.google.com/images/cleardot.gif\" class=\"goog-te-gadget-icon\" alt=\"\" style=\"background-image: url(https://translate.googleapis.com/translate_static/img/te_ctrl3.gif); background-position: -65px 0px;\">","#:0.targetLanguage > img"
"WCAG2AAA.Principle1.Guideline1_4.1_4_3_F24.F24.BGColour","Check that this element has an inherited foreground colour to complement the corresponding inline background colour or image.","warning","<img src=\"https://www.google.com/images/cleardot.gif\" class=\"goog-te-gadget-icon\" alt=\"\" style=\"background-image: url(https://translate.googleapis.com/translate_static/img/te_ctrl3.gif); background-position: -65px 0px;\">","#:0.targetLanguage > img"
