"code","message","type","context","selector"
"WCAG2AAA.Principle2.Guideline2_4.2_4_2.H25.2","Check that the title element describes the document.","notice","<title>HOME - Millbank Medical Centre</title>","html > head > title"
"WCAG2AAA.Principle4.Guideline4_1.4_1_2.H91.Button.Name","This button element does not have a name available to an accessibility API. Valid names are: title attribute, element content, aria-label attribute, aria-labelledby attribute.","error","<button class=\"gdpr-dropbtn\"></button>","html > body > div:nth-child(1) > div > div:nth-child(14) > div > div:nth-child(4) > button"
"WCAG2AAA.Principle3.Guideline3_2.3_2_1.G107","Check that a change of context does not occur when this input field receives focus.","notice","<button class=\"gdpr-dropbtn\"></button>","html > body > div:nth-child(1) > div > div:nth-child(14) > div > div:nth-child(4) > button"
"WCAG2AAA.Principle4.Guideline4_1.4_1_2.H91.InputText.Name","This text input element does not have a name available to an accessibility API. Valid names are: label element, title attribute, aria-label attribute, aria-labelledby attribute.","error","<input type=\"text\" id=\"email_request\" class=\"gdpr-input\">","#email_request"
"WCAG2AAA.Principle1.Guideline1_3.1_3_1.F68","This form field should be labelled in some way. Use the label element (either with a \"for\" attribute or wrapped around the form field), or \"title\", \"aria-label\" or \"aria-labelledby\" attributes as appropriate.","error","<input type=\"text\" id=\"email_request\" class=\"gdpr-input\">","#email_request"
"WCAG2AAA.Principle3.Guideline3_2.3_2_1.G107","Check that a change of context does not occur when this input field receives focus.","notice","<input type=\"text\" id=\"email_request\" class=\"gdpr-input\">","#email_request"
"WCAG2AAA.Principle4.Guideline4_1.4_1_2.H91.InputText.Name","This text input element does not have a name available to an accessibility API. Valid names are: label element, title attribute, aria-label attribute, aria-labelledby attribute.","error","<input type=\"text\" id=\"email_erase\" class=\"gdpr-input\">","#email_erase"
"WCAG2AAA.Principle1.Guideline1_3.1_3_1.F68","This form field should be labelled in some way. Use the label element (either with a \"for\" attribute or wrapped around the form field), or \"title\", \"aria-label\" or \"aria-labelledby\" attributes as appropriate.","error","<input type=\"text\" id=\"email_erase\" class=\"gdpr-input\">","#email_erase"
"WCAG2AAA.Principle3.Guideline3_2.3_2_1.G107","Check that a change of context does not occur when this input field receives focus.","notice","<input type=\"text\" id=\"email_erase\" class=\"gdpr-input\">","#email_erase"
"WCAG2AAA.Principle2.Guideline2_4.2_4_8.H59.1","Link elements can only be located in the head section of the document.","error","<link rel=\"icon\" href=\"https://millbankmedicalcentre.co.uk/wp-content/uploads/2013/02/cropped-IMG_8818-32x32.jpg\" sizes=\"32x32\">","html > body > link:nth-child(5)"
"WCAG2AAA.Principle2.Guideline2_4.2_4_8.H59.1","Link elements can only be located in the head section of the document.","error","<link rel=\"icon\" href=\"https://millbankmedicalcentre.co.uk/wp-content/uploads/2013/02/cropped-IMG_8818-192x192.jpg\" sizes=\"192x192\">","html > body > link:nth-child(6)"
"WCAG2AAA.Principle2.Guideline2_4.2_4_8.H59.1","Link elements can only be located in the head section of the document.","error","<link rel=\"apple-touch-icon-precomposed\" href=\"https://millbankmedicalcentre.co.uk/wp-content/uploads/2013/02/cropped-IMG_8818-180x180.jpg\">","html > body > link:nth-child(7)"
"WCAG2AAA.Principle2.Guideline2_4.2_4_9.H30","Check that text of the link describes the purpose of the link.","notice","<a class=\"screen-reader-text skip-link\" href=\"#content\" title=\"Skip to content\">Skip to content</a>","html > body > a:nth-child(10)"
"WCAG2AAA.Principle1.Guideline1_4.1_4_6.G18.Fail","This element has insufficient contrast at this conformance level. Expected a contrast ratio of at least 4.5:1, but text in this element has a contrast ratio of 3.14:1. Recommendation: change text colour to #004d91.","error","<a href=\"https://millbankmedicalcentre.co.uk/\" rel=\"home\">\n\t\t\t\t\tMillbank Medical Centre\n\t...</a>","#masthead > div > div > p > a"
"WCAG2AAA.Principle2.Guideline2_4.2_4_9.H30","Check that text of the link describes the purpose of the link.","notice","<a href=\"https://millbankmedicalcentre.co.uk/\" rel=\"home\">\n\t\t\t\t\tMillbank Medical Centre\n\t...</a>","#masthead > div > div > p > a"
"WCAG2AAA.Principle3.Guideline3_2.3_2_1.G107","Check that a change of context does not occur when this input field receives focus.","notice","<button class=\"menu-toggle\" aria-controls=\"primary-menu\" aria-expanded=\"false\">\n\t\t\t\t\t\t\t\t\t\t<span class=\"mobile-...</button>","#site-navigation > div > button"
"WCAG2AAA.Principle2.Guideline2_4.2_4_9.H30","Check that text of the link describes the purpose of the link.","notice","<a href=\"https://millbankmedicalcentre.co.uk/\" aria-current=\"page\">HOME</a>","#menu-item-2504 > a"
"WCAG2AAA.Principle2.Guideline2_4.2_4_9.H30","Check that text of the link describes the purpose of the link.","notice","<a href=\"https://millbankmedicalcentre.co.uk/practice-information/\">Practice Information<span role=...</a>","#menu-item-2498 > a"
"WCAG2AAA.Principle2.Guideline2_4.2_4_9.H30","Check that text of the link describes the purpose of the link.","notice","<a href=\"https://millbankmedicalcentre.co.uk/clinics/\">Clinics</a>","#menu-item-2571 > a"
"WCAG2AAA.Principle2.Guideline2_4.2_4_9.H30","Check that text of the link describes the purpose of the link.","notice","<a href=\"https://millbankmedicalcentre.co.uk/practice-team/\">Practice Team</a>","#menu-item-2760 > a"
"WCAG2AAA.Principle2.Guideline2_4.2_4_9.H30","Check that text of the link describes the purpose of the link.","notice","<a href=\"https://millbankmedicalcentre.co.uk/patient-participation-group/\">Patient Participation Group</a>","#menu-item-2952 > a"
"WCAG2AAA.Principle2.Guideline2_4.2_4_9.H30","Check that text of the link describes the purpose of the link.","notice","<a href=\"https://millbankmedicalcentre.co.uk/practice-information/hours/\">Out of Hours</a>","#menu-item-2669 > a"
"WCAG2AAA.Principle2.Guideline2_4.2_4_9.H30","Check that text of the link describes the purpose of the link.","notice","<a href=\"https://millbankmedicalcentre.co.uk/registration/\">Registration</a>","#menu-item-2526 > a"
"WCAG2AAA.Principle2.Guideline2_4.2_4_9.H30","Check that text of the link describes the purpose of the link.","notice","<a href=\"https://millbankmedicalcentre.co.uk/online-access/\">Online Access</a>","#menu-item-2505 > a"
"WCAG2AAA.Principle2.Guideline2_4.2_4_9.H30","Check that text of the link describes the purpose of the link.","notice","<a href=\"https://millbankmedicalcentre.co.uk/location-and-opening-hours/\">Location and Opening Hours</a>","#menu-item-2503 > a"
"WCAG2AAA.Principle2.Guideline2_4.2_4_9.H30","Check that text of the link describes the purpose of the link.","notice","<a href=\"https://millbankmedicalcentre.co.uk/news/\">News</a>","#menu-item-2967 > a"
"WCAG2AAA.Principle2.Guideline2_4.2_4_9.H30","Check that text of the link describes the purpose of the link.","notice","<a title=\"NHS Choices information on a huge number of symptoms and conditions\" href=\"https://millbankmedicalcentre.co.uk/resources/\">Resources</a>","#menu-item-2986 > a"
"WCAG2AAA.Principle2.Guideline2_4.2_4_9.H30","Check that text of the link describes the purpose of the link.","notice","<a href=\"https://millbankmedicalcentre.co.uk/contact/\">Contact</a>","#menu-item-3112 > a"
"WCAG2AAA.Principle4.Guideline4_1.4_1_2.H91.A.NoContent","Anchor element found with a valid href attribute, but no link content has been supplied.","error","<a title=\"\" href=\"#\"><svg width=\"20\" height=\"20\" cla...</a>","#menu-home > li:nth-child(10) > a"
"WCAG2AAA.Principle2.Guideline2_4.2_4_9.H30","Check that text of the link describes the purpose of the link.","notice","<a title=\"\" href=\"#\"><svg width=\"20\" height=\"20\" cla...</a>","#menu-home > li:nth-child(10) > a"
"WCAG2AAA.Principle3.Guideline3_3.3_3_1.G83,G84,G85","If an input error is automatically detected in this form, check that the item(s) in error are identified and the error(s) are described to the user in text.","notice","<form method=\"get\" class=\"search-form\" action=\"https://millbankmedicalcentre.co.uk/\">\n\t<label>\n\t\t<span class=\"screen...</form>","#menu-home > li:nth-child(10) > form"
"WCAG2AAA.Principle3.Guideline3_3.3_3_2.G131,G89,G184,H90","Check that descriptive labels or instructions (including for required fields) are provided for user input in this form.","notice","<form method=\"get\" class=\"search-form\" action=\"https://millbankmedicalcentre.co.uk/\">\n\t<label>\n\t\t<span class=\"screen...</form>","#menu-home > li:nth-child(10) > form"
"WCAG2AAA.Principle3.Guideline3_3.3_3_3.G177","Check that this form provides suggested corrections to errors in user input, unless it would jeopardize the security or purpose of the content.","notice","<form method=\"get\" class=\"search-form\" action=\"https://millbankmedicalcentre.co.uk/\">\n\t<label>\n\t\t<span class=\"screen...</form>","#menu-home > li:nth-child(10) > form"
"WCAG2AAA.Principle3.Guideline3_3.3_3_5.G71,G184,G193","Check that context-sensitive help is available for this form, at a Web-page and/or control level.","notice","<form method=\"get\" class=\"search-form\" action=\"https://millbankmedicalcentre.co.uk/\">\n\t<label>\n\t\t<span class=\"screen...</form>","#menu-home > li:nth-child(10) > form"
